Subname,Name,Category,Modification,Red,Green,Blue,Blue_Yellow,Green_Magenta,Lightness,Hue,Saturation,Value
image (103)_Apple_rust_Apple_rust,image (103)_Apple_rust_bilateralfilter_bilateralfilter,Apple_rust,bilateralfilter_bilateralfilter,0.257089405,0.17475552,0.381024675,0.015936957,0.016615126,0.206247965,0.100305345,0.117958915,0.2224180399999999
image (103)_Apple_rust_Apple_rust,image (103)_Apple_rust_cannyedge_cannyedge,Apple_rust,cannyedge_cannyedge,0.25210435,0.193803765,0.366133795,0.0245255035,0.029917514,0.220840965,0.091569877,0.1510963,0.205907935
image (103)_Apple_rust_Apple_rust,image (103)_Apple_rust_hsv_hsv,Apple_rust,hsv_hsv,0.25290412,0.203732325,0.38571743,0.024063522,0.026675387,0.22974787,0.0824386994999999,0.159633055,0.21878492
image (103)_Apple_rust_Apple_rust,image (103)_Apple_rust_lab_lab,Apple_rust,lab_lab,0.2596659799999999,0.198713555,0.38469612,0.0262524705,0.032080223,0.223771065,0.097233417,0.15518924,0.2138896149999999
image (103)_Apple_rust_Apple_rust,image (103)_Apple_rust_medianblursmallnoise_medianblursmallnoise,Apple_rust,medianblursmallnoise_medianblursmallnoise,0.239886265,0.19776942,0.4081338249999999,0.0203666034999999,0.01845279,0.209252305,0.0945269055,0.16780789,0.204338465
image (103)_Apple_rust_Apple_rust,image (103)_Apple_rust_morphologicalgradient_morphologicalgradient,Apple_rust,morphologicalgradient_morphologicalgradient,0.2599974,0.208962935,0.37946959,0.0212179645,0.02954844,0.2265930199999999,0.09773873,0.1555468549999999,0.2223556099999999
image (126)_Apple_rust_Apple_rust,image (126)_Apple_rust_bilateralfilter_bilateralfilter,Apple_rust,bilateralfilter_bilateralfilter,0.21343231,0.1486969,0.35289764,0.0249862675,0.0207519535,0.2249527,0.088272095,0.120010377,0.187416075
image (126)_Apple_rust_Apple_rust,image (126)_Apple_rust_cannyedge_cannyedge,Apple_rust,cannyedge_cannyedge,0.1598103799999999,0.12288411,0.32262166,0.0211588545,0.000559488935,0.197499585,0.08331299,0.11876424,0.1885477649999999
image (126)_Apple_rust_Apple_rust,image (126)_Apple_rust_hsv_hsv,Apple_rust,hsv_hsv,0.24488716,0.19663329,0.367876275,0.023872622,0.0288932555,0.22484564,0.087631388,0.15504899,0.21114554
image (126)_Apple_rust_Apple_rust,image (126)_Apple_rust_lab_lab,Apple_rust,lab_lab,0.255012515,0.203816645,0.38194327,0.0234669655,0.0265516079999999,0.2356364799999999,0.079477245,0.15888214,0.22365306
image (126)_Apple_rust_Apple_rust,image (126)_Apple_rust_medianblursmallnoise_medianblursmallnoise,Apple_rust,medianblursmallnoise_medianblursmallnoise,0.246810915,0.196708515,0.37086162,0.0236186575,0.0285858815,0.222559175,0.08669914,0.15435726,0.2123082
image (126)_Apple_rust_Apple_rust,image (126)_Apple_rust_morphologicalgradient_morphologicalgradient,Apple_rust,morphologicalgradient_morphologicalgradient,0.24766726,0.193895615,0.36772904,0.022654631,0.0274191094999999,0.218457595,0.092899553,0.150088875,0.208679505
image (128)_Apple_rust_Apple_rust,image (128)_Apple_rust_bilateralfilter_bilateralfilter,Apple_rust,bilateralfilter_bilateralfilter,0.2398851149999999,0.1852417,0.38096111,0.022650825,0.0192599825,0.2073839,0.115068225,0.14528063,0.212232795
image (128)_Apple_rust_Apple_rust,image (128)_Apple_rust_cannyedge_cannyedge,Apple_rust,cannyedge_cannyedge,0.236757335,0.154532155,0.35434845,0.018507435,0.0192949855,0.208405525,0.100929505,0.12950282,0.1978966449999999
image (128)_Apple_rust_Apple_rust,image (128)_Apple_rust_hsv_hsv,Apple_rust,hsv_hsv,0.252012215,0.20371695,0.396280435,0.021858821,0.020526704,0.22064693,0.10242765,0.1684643,0.22471595
image (128)_Apple_rust_Apple_rust,image (128)_Apple_rust_lab_lab,Apple_rust,lab_lab,0.23863316,0.149703025,0.35247803,0.017929077,0.018692017,0.20287037,0.1083374,0.12946129,0.19171238
image (128)_Apple_rust_Apple_rust,image (128)_Apple_rust_medianblursmallnoise_medianblursmallnoise,Apple_rust,medianblursmallnoise_medianblursmallnoise,0.18335978,0.1502143,0.2410041,0.0352647575,0.00093248155,0.217522515,0.0618828649999999,0.161997475,0.2198960999999999
image (128)_Apple_rust_Apple_rust,image (128)_Apple_rust_morphologicalgradient_morphologicalgradient,Apple_rust,morphologicalgradient_morphologicalgradient,0.111134845,0.06891886,0.1121521,0.0,0.0,0.0984191899999999,0.009663899,0.005340576,0.079600012
image (131)_Apple_rust_Apple_rust,image (131)_Apple_rust_bilateralfilter_bilateralfilter,Apple_rust,bilateralfilter_bilateralfilter,0.24382493,0.159322805,0.3673685049999999,0.01978381,0.020625673,0.217569285,0.102549585,0.1363557,0.205072865
image (131)_Apple_rust_Apple_rust,image (131)_Apple_rust_cannyedge_cannyedge,Apple_rust,cannyedge_cannyedge,0.22767639,0.190002445,0.388671875,0.021743774,0.0176849364999999,0.199783325,0.104034425,0.1430206299999999,0.21659851
image (131)_Apple_rust_Apple_rust,image (131)_Apple_rust_hsv_hsv,Apple_rust,hsv_hsv,0.26496379,0.20847575,0.375915525,0.029052735,0.035502115,0.23331706,0.0964558899999999,0.16316732,0.225535075
image (131)_Apple_rust_Apple_rust,image (131)_Apple_rust_lab_lab,Apple_rust,lab_lab,0.242729185,0.1911010699999999,0.367897035,0.022201538,0.0268707274999999,0.2236328149999999,0.0913543699999999,0.15603638,0.20451355
image (131)_Apple_rust_Apple_rust,image (131)_Apple_rust_medianblursmallnoise_medianblursmallnoise,Apple_rust,medianblursmallnoise_medianblursmallnoise,0.277087575,0.213010685,0.38167049,0.028670461,0.0350349825,0.236019335,0.095186735,0.164423495,0.231150575
image (131)_Apple_rust_Apple_rust,image (131)_Apple_rust_morphologicalgradient_morphologicalgradient,Apple_rust,morphologicalgradient_morphologicalgradient,0.26418686,0.205745695,0.379533765,0.0272369385,0.0332832329999999,0.2302074399999999,0.096082685,0.156822205,0.221309665
image (142)_Apple_rust_Apple_rust,image (142)_Apple_rust_bilateralfilter_bilateralfilter,Apple_rust,bilateralfilter_bilateralfilter,0.26190623,0.1778738799999999,0.3743853,0.0163922985,0.0170898435,0.21035331,0.1031712145,0.120261058,0.2272687649999999
image (142)_Apple_rust_Apple_rust,image (142)_Apple_rust_cannyedge_cannyedge,Apple_rust,cannyedge_cannyedge,0.165381795,0.124769945,0.294201185,0.0244140625,0.00064556415,0.205641525,0.07623526,0.12089656,0.19208468
image (142)_Apple_rust_Apple_rust,image (142)_Apple_rust_hsv_hsv,Apple_rust,hsv_hsv,0.25462195,0.192696705,0.37498474,0.020835513,0.0151134675,0.20899092,0.10877337,0.13242449,0.22301447
image (142)_Apple_rust_Apple_rust,image (142)_Apple_rust_lab_lab,Apple_rust,lab_lab,0.16937256,0.13519287,0.282440185,0.0317382815,0.00083923338,0.2317810049999999,0.08430481,0.1545715349999999,0.221328735
image (142)_Apple_rust_Apple_rust,image (142)_Apple_rust_medianblursmallnoise_medianblursmallnoise,Apple_rust,medianblursmallnoise_medianblursmallnoise,0.2312796449999999,0.1659574899999999,0.35934449,0.0237964445,0.0197637645,0.239454005,0.0840686625,0.122869581,0.21365938
image (142)_Apple_rust_Apple_rust,image (142)_Apple_rust_morphologicalgradient_morphologicalgradient,Apple_rust,morphologicalgradient_morphologicalgradient,0.2547004,0.195659295,0.36752008,0.024804202,0.0302574845,0.222969055,0.092601776,0.1528133099999999,0.207901
image (145)_Apple_rust_Apple_rust,image (145)_Apple_rust_bilateralfilter_bilateralfilter,Apple_rust,bilateralfilter_bilateralfilter,0.270579415,0.207881435,0.3830151499999999,0.0279353215,0.03413665,0.230544655,0.095621745,0.160696575,0.225976805
image (145)_Apple_rust_Apple_rust,image (145)_Apple_rust_cannyedge_cannyedge,Apple_rust,cannyedge_cannyedge,0.02746582,0.022888184,0.0343322754999999,0.0,0.0,0.0205993655,0.0,0.0,0.024414062
image (145)_Apple_rust_Apple_rust,image (145)_Apple_rust_hsv_hsv,Apple_rust,hsv_hsv,0.22506714,0.152954105,0.359313965,0.022949219,0.023925781,0.21337891,0.0975036599999999,0.14352417,0.195983885
image (145)_Apple_rust_Apple_rust,image (145)_Apple_rust_lab_lab,Apple_rust,lab_lab,0.228443855,0.18943504,0.39304097,0.021772031,0.0182822895,0.21044413,0.103208755,0.1569536,0.210090915
image (145)_Apple_rust_Apple_rust,image (145)_Apple_rust_medianblursmallnoise_medianblursmallnoise,Apple_rust,medianblursmallnoise_medianblursmallnoise,0.238453265,0.161222975,0.36437294,0.022714788,0.0188654119999999,0.23696206,0.080282037,0.128624655,0.206063015
image (145)_Apple_rust_Apple_rust,image (145)_Apple_rust_morphologicalgradient_morphologicalgradient,Apple_rust,morphologicalgradient_morphologicalgradient,0.25130315,0.20280525,0.38633205,0.020553817,0.0193012295,0.21948743,0.102951275,0.159795955,0.224828005
image (154)_Apple_rust_Apple_rust,image (154)_Apple_rust_bilateralfilter_bilateralfilter,Apple_rust,bilateralfilter_bilateralfilter,0.23201476,0.19023165,0.39680968,0.0231316744999999,0.0188137614999999,0.20816884,0.1101717025,0.15190612,0.21664234
image (154)_Apple_rust_Apple_rust,image (154)_Apple_rust_cannyedge_cannyedge,Apple_rust,cannyedge_cannyedge,0.2292792,0.192975995,0.39161045,0.022649765,0.018421809,0.204769775,0.108130772,0.1487732,0.22004446
image (154)_Apple_rust_Apple_rust,image (154)_Apple_rust_hsv_hsv,Apple_rust,hsv_hsv,0.22858264,0.19416061,0.38678038,0.022843305,0.0190286075,0.2139222399999999,0.10200949,0.15632779,0.2213422
image (154)_Apple_rust_Apple_rust,image (154)_Apple_rust_lab_lab,Apple_rust,lab_lab,0.22125244,0.143404355,0.3495675649999999,0.0212492764999999,0.0221535015,0.2095823,0.1101458499999999,0.138261585,0.1913847699999999
image (154)_Apple_rust_Apple_rust,image (154)_Apple_rust_medianblursmallnoise_medianblursmallnoise,Apple_rust,medianblursmallnoise_medianblursmallnoise,0.24710945,0.196299345,0.37072223,0.0237257585,0.0289419425,0.218598735,0.088583907,0.146981945,0.21167423
