Subname,Name,Category,Modification,Red,Green,Blue,Blue_Yellow,Green_Magenta,Lightness,Hue,Saturation,Value
image (136)_Apple_Black_rot_Apple_Black_rot,image (136)_Apple_Black_rot_bilateralfilter_bilateralfilter,Apple_Black_rot,bilateralfilter_bilateralfilter,0.32774705,0.335728565,0.34461388,0.0467975335,0.01183143,0.2798931249999999,0.223177405,0.17176701,0.243847185
image (136)_Apple_Black_rot_Apple_Black_rot,image (136)_Apple_Black_rot_cannyedge_cannyedge,Apple_Black_rot,cannyedge_cannyedge,0.331013,0.33632424,0.3633058999999999,0.049840486,0.0137182385,0.306760355,0.199523335,0.15562498,0.2731029849999999
image (136)_Apple_Black_rot_Apple_Black_rot,image (136)_Apple_Black_rot_hsv_hsv,Apple_Black_rot,hsv_hsv,0.33515671,0.33813087,0.36946314,0.04502636,0.0143212785,0.30661762,0.210732925,0.173032085,0.2690913499999999
image (136)_Apple_Black_rot_Apple_Black_rot,image (136)_Apple_Black_rot_lab_lab,Apple_Black_rot,lab_lab,0.33240823,0.34282908,0.359254715,0.0404806695,0.00958611,0.305229635,0.214116715,0.15377269,0.265861965
image (136)_Apple_Black_rot_Apple_Black_rot,image (136)_Apple_Black_rot_medianblursmallnoise_medianblursmallnoise,Apple_Black_rot,medianblursmallnoise_medianblursmallnoise,0.344867465,0.35307142,0.3667195749999999,0.0424797135,0.010059498,0.31605473,0.2144990199999999,0.160151355,0.27509147
image (136)_Apple_Black_rot_Apple_Black_rot,image (136)_Apple_Black_rot_morphologicalgradient_morphologicalgradient,Apple_Black_rot,morphologicalgradient_morphologicalgradient,0.34164038,0.35834679,0.3707396699999999,0.042460514,0.0104366205,0.314233235,0.20659031,0.16300495,0.278883715
image (177)_Apple_Black_rot_Apple_Black_rot,image (177)_Apple_Black_rot_bilateralfilter_bilateralfilter,Apple_Black_rot,bilateralfilter_bilateralfilter,0.33383577,0.35087475,0.35331836,0.0479988425,0.011797919,0.2996029999999999,0.2198260799999999,0.174956395,0.26481739
image (177)_Apple_Black_rot_Apple_Black_rot,image (177)_Apple_Black_rot_cannyedge_cannyedge,Apple_Black_rot,cannyedge_cannyedge,0.33583869,0.3427778,0.37182036,0.042339507,0.0134785964999999,0.30887422,0.2044169049999999,0.154339015,0.27471634
image (177)_Apple_Black_rot_Apple_Black_rot,image (177)_Apple_Black_rot_hsv_hsv,Apple_Black_rot,hsv_hsv,0.3600502,0.3687286349999999,0.399837495,0.051174165,0.0139808655,0.3386116,0.215168,0.163669585,0.313377385
image (177)_Apple_Black_rot_Apple_Black_rot,image (177)_Apple_Black_rot_lab_lab,Apple_Black_rot,lab_lab,0.25732858,0.27738299,0.3339495,0.060926165,0.006866455,0.2388000499999999,0.185939245,0.286429255,0.230625695
image (177)_Apple_Black_rot_Apple_Black_rot,image (177)_Apple_Black_rot_medianblursmallnoise_medianblursmallnoise,Apple_Black_rot,medianblursmallnoise_medianblursmallnoise,0.3386141099999999,0.3473224099999999,0.3758517249999999,0.0436262665,0.014295482,0.30800405,0.207766135,0.161766285,0.275174525
image (177)_Apple_Black_rot_Apple_Black_rot,image (177)_Apple_Black_rot_morphologicalgradient_morphologicalgradient,Apple_Black_rot,morphologicalgradient_morphologicalgradient,0.3365580099999999,0.34065247,0.365982055,0.038231744,0.00905354825,0.30453999,0.209537085,0.14968872,0.27420044
image (186)_Apple_Black_rot_Apple_Black_rot,image (186)_Apple_Black_rot_bilateralfilter_bilateralfilter,Apple_Black_rot,bilateralfilter_bilateralfilter,0.388288495,0.389146805,0.361442565,0.0393867495,0.0030517578,0.3762722,0.141954425,0.221204755,0.3291130049999999
image (186)_Apple_Black_rot_Apple_Black_rot,image (186)_Apple_Black_rot_cannyedge_cannyedge,Apple_Black_rot,cannyedge_cannyedge,0.33433914,0.335756935,0.36689124,0.0442759199999999,0.0140825909999999,0.305627195,0.207366945,0.1716931649999999,0.26809058
image (186)_Apple_Black_rot_Apple_Black_rot,image (186)_Apple_Black_rot_hsv_hsv,Apple_Black_rot,hsv_hsv,0.3348812049999999,0.34260903,0.364553815,0.046440863,0.0152177704999999,0.3015579699999999,0.2129257299999999,0.168002555,0.268809005
image (186)_Apple_Black_rot_Apple_Black_rot,image (186)_Apple_Black_rot_lab_lab,Apple_Black_rot,lab_lab,0.321185585,0.3369808199999999,0.343680385,0.047528744,0.012016296,0.28181075,0.21724701,0.174427035,0.24690628
image (186)_Apple_Black_rot_Apple_Black_rot,image (186)_Apple_Black_rot_medianblursmallnoise_medianblursmallnoise,Apple_Black_rot,medianblursmallnoise_medianblursmallnoise,0.335559325,0.3478076,0.355828765,0.0447556769999999,0.011000762,0.303144725,0.206859695,0.169826195,0.259760265
image (186)_Apple_Black_rot_Apple_Black_rot,image (186)_Apple_Black_rot_morphologicalgradient_morphologicalgradient,Apple_Black_rot,morphologicalgradient_morphologicalgradient,0.337925655,0.3442976199999999,0.374426665,0.0431414004999999,0.01311832,0.31065765,0.20133124,0.155724425,0.280570985
image (231)_Apple_Black_rot_Apple_Black_rot,image (231)_Apple_Black_rot_bilateralfilter_bilateralfilter,Apple_Black_rot,bilateralfilter_bilateralfilter,0.36098774,0.40224515,0.3402123,0.048476,0.0037560096,0.390566305,0.13533372,0.235513545,0.333756675
image (231)_Apple_Black_rot_Apple_Black_rot,image (231)_Apple_Black_rot_cannyedge_cannyedge,Apple_Black_rot,cannyedge_cannyedge,0.329545485,0.34044842,0.3563814349999999,0.0400099639999999,0.009474643,0.303188595,0.212576225,0.15201125,0.264039145
image (231)_Apple_Black_rot_Apple_Black_rot,image (231)_Apple_Black_rot_hsv_hsv,Apple_Black_rot,hsv_hsv,0.321491965,0.34939951,0.3504569,0.051558646,0.0133045935,0.2951504849999999,0.20224588,0.17109921,0.2618488599999999
image (231)_Apple_Black_rot_Apple_Black_rot,image (231)_Apple_Black_rot_lab_lab,Apple_Black_rot,lab_lab,0.32769662,0.3582142,0.3856235,0.049675836,0.00536883315,0.34097742,0.198477285,0.186637595,0.2746016799999999
image (231)_Apple_Black_rot_Apple_Black_rot,image (231)_Apple_Black_rot_medianblursmallnoise_medianblursmallnoise,Apple_Black_rot,medianblursmallnoise_medianblursmallnoise,0.338371755,0.3383393,0.386859,0.0515227615,0.012304428,0.31694454,0.20464633,0.1633015099999999,0.28811516
image (231)_Apple_Black_rot_Apple_Black_rot,image (231)_Apple_Black_rot_morphologicalgradient_morphologicalgradient,Apple_Black_rot,morphologicalgradient_morphologicalgradient,0.34207626,0.3568407449999999,0.35736729,0.046646762,0.011465583,0.31176284,0.213923925,0.172101945,0.26838275
image (275)_Apple_Black_rot_Apple_Black_rot,image (275)_Apple_Black_rot_bilateralfilter_bilateralfilter,Apple_Black_rot,bilateralfilter_bilateralfilter,0.32852173,0.3411102299999999,0.35690308,0.0426483155,0.00480651855,0.369033815,0.14434815,0.2164459249999999,0.30410767
image (275)_Apple_Black_rot_Apple_Black_rot,image (275)_Apple_Black_rot_cannyedge_cannyedge,Apple_Black_rot,cannyedge_cannyedge,0.3248120949999999,0.3398207399999999,0.349476305,0.0481777505,0.0124321605,0.2913428,0.20661901,0.163369105,0.2565978
image (275)_Apple_Black_rot_Apple_Black_rot,image (275)_Apple_Black_rot_hsv_hsv,Apple_Black_rot,hsv_hsv,0.13504028,0.24242401,0.1663208,0.10662079,0.0120162964999999,0.0453948985,0.172805785,0.28915405,0.095176695
image (275)_Apple_Black_rot_Apple_Black_rot,image (275)_Apple_Black_rot_lab_lab,Apple_Black_rot,lab_lab,0.354395685,0.3618188799999999,0.396749125,0.0479414645,0.0043301969999999,0.352189345,0.210839355,0.160361625,0.28350419
image (275)_Apple_Black_rot_Apple_Black_rot,image (275)_Apple_Black_rot_medianblursmallnoise_medianblursmallnoise,Apple_Black_rot,medianblursmallnoise_medianblursmallnoise,0.327657075,0.34291585,0.35140991,0.0489807134999999,0.012639364,0.294723515,0.209617615,0.16595205,0.25831859
image (275)_Apple_Black_rot_Apple_Black_rot,image (275)_Apple_Black_rot_morphologicalgradient_morphologicalgradient,Apple_Black_rot,morphologicalgradient_morphologicalgradient,0.36420185,0.39253235,0.38383484,0.044708253,0.00483194975,0.38253784,0.181248985,0.169321695,0.312220265
image (279)_Apple_Black_rot_Apple_Black_rot,image (279)_Apple_Black_rot_bilateralfilter_bilateralfilter,Apple_Black_rot,bilateralfilter_bilateralfilter,0.33533196,0.338758495,0.36696048,0.0436749379999999,0.0145159265,0.3065075699999999,0.20883125,0.16013697,0.27044866
image (279)_Apple_Black_rot_Apple_Black_rot,image (279)_Apple_Black_rot_cannyedge_cannyedge,Apple_Black_rot,cannyedge_cannyedge,0.38837634,0.39564434,0.36584954,0.0331677885,0.0025699013,0.381469725,0.12885646,0.1888475949999999,0.3356532
image (279)_Apple_Black_rot_Apple_Black_rot,image (279)_Apple_Black_rot_hsv_hsv,Apple_Black_rot,hsv_hsv,0.33686021,0.341467765,0.3690383,0.050817751,0.013987223,0.312311515,0.2026875799999999,0.15861661,0.278128815
